Year,Geo_Level,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Value
2007,COUNTY,OHIO,39,CENTRAL,50,PICKAWAY,129,142
2007,COUNTY,OHIO,39,CENTRAL,50,ROSS,141,92
2007,COUNTY,OHIO,39,CENTRAL,50,UNION,159,244
2007,COUNTY,OHIO,39,EAST CENTRAL,60,BELMONT,013,38
2007,COUNTY,OHIO,39,EAST CENTRAL,60,CARROLL,019,110
2007,COUNTY,OHIO,39,EAST CENTRAL,60,COSHOCTON,031,86
2007,COUNTY,OHIO,39,EAST CENTRAL,60,HARRISON,067,47
2007,COUNTY,OHIO,39,EAST CENTRAL,60,HOLMES,075,338
2007,COUNTY,OHIO,39,EAST CENTRAL,60,JEFFERSON,081,248
2007,COUNTY,OHIO,39,EAST CENTRAL,60,TUSCARAWAS,157,81
2007,COUNTY,OHIO,39,NORTH CENTRAL,20,ASHLAND,005,251
2007,COUNTY,OHIO,39,NORTH CENTRAL,20,CRAWFORD,033,19
2007,COUNTY,OHIO,39,NORTH CENTRAL,20,ERIE,043,247
2007,COUNTY,OHIO,39,NORTH CENTRAL,20,HURON,077,608
2007,COUNTY,OHIO,39,NORTH CENTRAL,20,LORAIN,093,761
2007,COUNTY,OHIO,39,NORTH CENTRAL,20,OTTAWA,123,31
2007,COUNTY,OHIO,39,NORTH CENTRAL,20,RICHLAND,139,166
2007,COUNTY,OHIO,39,NORTH CENTRAL,20,SANDUSKY,143,94
2007,COUNTY,OHIO,39,NORTH CENTRAL,20,SENECA,147,800
2007,COUNTY,OHIO,39,NORTH CENTRAL,20,WYANDOT,175,317
2007,COUNTY,OHIO,39,NORTHEAST,30,ASHTABULA,007,135
2007,COUNTY,OHIO,39,NORTHEAST,30,COLUMBIANA,029,261
2007,COUNTY,OHIO,39,NORTHEAST,30,CUYAHOGA,035,219
2007,COUNTY,OHIO,39,NORTHEAST,30,GEAUGA,055,84
2007,COUNTY,OHIO,39,NORTHEAST,30,LAKE,085,276
2007,COUNTY,OHIO,39,NORTHEAST,30,MAHONING,099,616
2007,COUNTY,OHIO,39,NORTHEAST,30,MEDINA,103,416
2007,COUNTY,OHIO,39,NORTHEAST,30,PORTAGE,133,463
2007,COUNTY,OHIO,39,NORTHEAST,30,STARK,151,642
2007,COUNTY,OHIO,39,NORTHEAST,30,SUMMIT,153,108
2007,COUNTY,OHIO,39,NORTHEAST,30,TRUMBULL,155,253
2007,COUNTY,OHIO,39,NORTHEAST,30,WAYNE,169,488
2007,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,003,280
2007,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,039,327
2007,COUNTY,OHIO,39,NORTHWEST,10,FULTON,051,121
2007,COUNTY,OHIO,39,NORTHWEST,10,HANCOCK,063, (D)
2007,COUNTY,OHIO,39,NORTHWEST,10,HENRY,069, (D)
2007,COUNTY,OHIO,39,NORTHWEST,10,LUCAS,095,277
2007,COUNTY,OHIO,39,NORTHWEST,10,PAULDING,125, (D)
2007,COUNTY,OHIO,39,NORTHWEST,10,PUTNAM,137,228
2007,COUNTY,OHIO,39,NORTHWEST,10,VAN WERT,161,183
2007,COUNTY,OHIO,39,NORTHWEST,10,WILLIAMS,171,547
2007,COUNTY,OHIO,39,NORTHWEST,10,WOOD,173,19
2007,COUNTY,OHIO,39,SOUTH CENTRAL,80,ADAMS,001,89
2007,COUNTY,OHIO,39,SOUTH CENTRAL,80,BROWN,015,95
2007,COUNTY,OHIO,39,SOUTH CENTRAL,80,GALLIA,053,"1,266"
2007,COUNTY,OHIO,39,SOUTH CENTRAL,80,HIGHLAND,071,111
2007,COUNTY,OHIO,39,SOUTH CENTRAL,80,JACKSON,079,22
2007,COUNTY,OHIO,39,SOUTH CENTRAL,80,LAWRENCE,087,61
2007,COUNTY,OHIO,39,SOUTH CENTRAL,80,PIKE,131,48
2007,COUNTY,OHIO,39,SOUTH CENTRAL,80,SCIOTO,145,147
2007,COUNTY,OHIO,39,SOUTHEAST,90,ATHENS,009,358
2007,COUNTY,OHIO,39,SOUTHEAST,90,GUERNSEY,059,34
2007,COUNTY,OHIO,39,SOUTHEAST,90,HOCKING,073,41
2007,COUNTY,OHIO,39,SOUTHEAST,90,MEIGS,105,49
2007,COUNTY,OHIO,39,SOUTHEAST,90,MONROE,111,35
2007,COUNTY,OHIO,39,SOUTHEAST,90,MORGAN,115,96
2007,COUNTY,OHIO,39,SOUTHEAST,90,MUSKINGUM,119,72
2007,COUNTY,OHIO,39,SOUTHEAST,90,NOBLE,121,97
2007,COUNTY,OHIO,39,SOUTHEAST,90,PERRY,127,74
2007,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,13
2007,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,65
2007,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,017,341
2007,COUNTY,OHIO,39,SOUTHWEST,70,CLERMONT,025,171
2007,COUNTY,OHIO,39,SOUTHWEST,70,CLINTON,027,141
2007,COUNTY,OHIO,39,SOUTHWEST,70,GREENE,057,266
2007,COUNTY,OHIO,39,SOUTHWEST,70,HAMILTON,061,302
2007,COUNTY,OHIO,39,SOUTHWEST,70,MONTGOMERY,113,252
2007,COUNTY,OHIO,39,SOUTHWEST,70,PREBLE,135,66
2007,COUNTY,OHIO,39,SOUTHWEST,70,WARREN,165,311
2007,COUNTY,OHIO,39,WEST CENTRAL,40,AUGLAIZE,011, (D)
2007,COUNTY,OHIO,39,WEST CENTRAL,40,CHAMPAIGN,021,156
2007,COUNTY,OHIO,39,WEST CENTRAL,40,CLARK,023,202
2007,COUNTY,OHIO,39,WEST CENTRAL,40,DARKE,037,865
2007,COUNTY,OHIO,39,WEST CENTRAL,40,HARDIN,065,79
2007,COUNTY,OHIO,39,WEST CENTRAL,40,LOGAN,091,359
2007,COUNTY,OHIO,39,WEST CENTRAL,40,MERCER,107,182
2007,COUNTY,OHIO,39,WEST CENTRAL,40,MIAMI,109,181
2007,COUNTY,OHIO,39,WEST CENTRAL,40,SHELBY,149,77
2007,COUNTY,OKLAHOMA,40,CENTRAL,50,CANADIAN,017, (D)
2007,COUNTY,OKLAHOMA,40,CENTRAL,50,CLEVELAND,027,533
2007,COUNTY,OKLAHOMA,40,CENTRAL,50,CREEK,037,57
2007,COUNTY,OKLAHOMA,40,CENTRAL,50,GRADY,051,71
2007,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,073,10
2007,COUNTY,OKLAHOMA,40,CENTRAL,50,LINCOLN,081,150
2007,COUNTY,OKLAHOMA,40,CENTRAL,50,LOGAN,083,632
2007,COUNTY,OKLAHOMA,40,CENTRAL,50,MCCLAIN,087, (D)
2007,COUNTY,OKLAHOMA,40,CENTRAL,50,OKFUSKEE,107,22
2007,COUNTY,OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,250
2007,COUNTY,OKLAHOMA,40,CENTRAL,50,PAYNE,119,134
2007,COUNTY,OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,46
2007,COUNTY,OKLAHOMA,40,CENTRAL,50,SEMINOLE,133,30
2007,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,ADAIR,001,35
2007,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,CHEROKEE,021,46
2007,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HASKELL,061,56
2007,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HUGHES,063, (D)
2007,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MCINTOSH,091,12
2007,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,23
2007,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,OKMULGEE,111,14
2007,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,PITTSBURG,121,91
2007,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,SEQUOYAH,135,22
2007,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,ALFALFA,003, (D)
2007,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,KAY,071,52
2007,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,MAJOR,093, (D)
2007,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,NOBLE,103,24
2007,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,WOODWARD,153,35
2007,COUNTY,OKLAHOMA,40,NORTHEAST,70,CRAIG,035,42
2007,COUNTY,OKLAHOMA,40,NORTHEAST,70,DELAWARE,041,56
2007,COUNTY,OKLAHOMA,40,NORTHEAST,70,MAYES,097,23
2007,COUNTY,OKLAHOMA,40,NORTHEAST,70,NOWATA,105,13
2007,COUNTY,OKLAHOMA,40,NORTHEAST,70,OSAGE,113,12
2007,COUNTY,OKLAHOMA,40,NORTHEAST,70,OTTAWA,115,94
2007,COUNTY,OKLAHOMA,40,NORTHEAST,70,PAWNEE,117,16
2007,COUNTY,OKLAHOMA,40,NORTHEAST,70,ROGERS,131, (D)
2007,COUNTY,OKLAHOMA,40,NORTHEAST,70,TULSA,143,72
2007,COUNTY,OKLAHOMA,40,NORTHEAST,70,WAGONER,145,27
2007,COUNTY,OKLAHOMA,40,NORTHEAST,70,WASHINGTON,147,8
2007,COUNTY,OKLAHOMA,40,PANHANDLE,10,BEAVER,007, (D)
2007,COUNTY,OKLAHOMA,40,PANHANDLE,10,CIMARRON,025, (D)
2007,COUNTY,OKLAHOMA,40,PANHANDLE,10,HARPER,059, (D)
2007,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,ATOKA,005,29
2007,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,BRYAN,013,95
2007,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,CARTER,019,81
2007,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,COAL,029, (D)
2007,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,GARVIN,049,10
2007,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,JEFFERSON,067,25
2007,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,JOHNSTON,069,14
2007,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,LOVE,085,13
2007,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,MARSHALL,095, (D)
2007,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,PONTOTOC,123,13
2007,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,STEPHENS,137,83
2007,COUNTY,OKLAHOMA,40,SOUTHEAST,90,CHOCTAW,023,10
2007,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LATIMER,077,3
2007,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LEFLORE,079, (D)
2007,COUNTY,OKLAHOMA,40,SOUTHEAST,90,MCCURTAIN,089,26
2007,COUNTY,OKLAHOMA,40,SOUTHEAST,90,PUSHMATAHA,127,9
2007,COUNTY,OKLAHOMA,40,SOUTHWEST,30,CADDO,015,53
2007,COUNTY,OKLAHOMA,40,SOUTHWEST,30,COMANCHE,031,6
2007,COUNTY,OKLAHOMA,40,SOUTHWEST,30,COTTON,033,15
2007,COUNTY,OKLAHOMA,40,SOUTHWEST,30,GREER,055, (D)
2007,COUNTY,OKLAHOMA,40,SOUTHWEST,30,KIOWA,075,4
2007,COUNTY,OKLAHOMA,40,SOUTHWEST,30,TILLMAN,141,373
2007,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,BECKHAM,009,21
2007,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,CUSTER,039,18
2007,COUNTY,OREGON,41,NORTH CENTRAL,20,GILLIAM,021, (D)
2007,COUNTY,OREGON,41,NORTH CENTRAL,20,HOOD RIVER,027, (D)
2007,COUNTY,OREGON,41,NORTH CENTRAL,20,MORROW,049, (D)
2007,COUNTY,OREGON,41,NORTH CENTRAL,20,SHERMAN,055, (D)
2007,COUNTY,OREGON,41,NORTH CENTRAL,20,WASCO,065, (D)
2007,COUNTY,OREGON,41,NORTHEAST,30,BAKER,001,581
2007,COUNTY,OREGON,41,NORTHEAST,30,UMATILLA,059,"5,245"
2007,COUNTY,OREGON,41,NORTHEAST,30,UNION,061, (D)
2007,COUNTY,OREGON,41,NORTHEAST,30,WALLOWA,063, (D)
2007,COUNTY,OREGON,41,NORTHWEST,10,BENTON,003,"2,450"
2007,COUNTY,OREGON,41,NORTHWEST,10,CLACKAMAS,005,"9,071"
2007,COUNTY,OREGON,41,NORTHWEST,10,CLATSOP,007,11
2007,COUNTY,OREGON,41,NORTHWEST,10,COLUMBIA,009,61
2007,COUNTY,OREGON,41,NORTHWEST,10,LANE,039,"2,605"
2007,COUNTY,OREGON,41,NORTHWEST,10,LINCOLN,041,23
2007,COUNTY,OREGON,41,NORTHWEST,10,LINN,043,"7,493"
2007,COUNTY,OREGON,41,NORTHWEST,10,MARION,047,"3,005"
2007,COUNTY,OREGON,41,NORTHWEST,10,MULTNOMAH,051, (D)
2007,COUNTY,OREGON,41,NORTHWEST,10,POLK,053,"1,056"
2007,COUNTY,OREGON,41,NORTHWEST,10,TILLAMOOK,057,31
2007,COUNTY,OREGON,41,NORTHWEST,10,WASHINGTON,067,"1,411"
2007,COUNTY,OREGON,41,NORTHWEST,10,YAMHILL,071,"3,040"
2007,COUNTY,OREGON,41,SOUTHEAST,80,CROOK,013,7
2007,COUNTY,OREGON,41,SOUTHEAST,80,DESCHUTES,017,258
2007,COUNTY,OREGON,41,SOUTHEAST,80,GRANT,023,5
2007,COUNTY,OREGON,41,SOUTHEAST,80,HARNEY,025, (D)
2007,COUNTY,OREGON,41,SOUTHEAST,80,JEFFERSON,031, (D)
2007,COUNTY,OREGON,41,SOUTHEAST,80,KLAMATH,035, (D)
2007,COUNTY,OREGON,41,SOUTHEAST,80,LAKE,037, (D)
2007,COUNTY,OREGON,41,SOUTHEAST,80,MALHEUR,045, (D)
2007,COUNTY,OREGON,41,SOUTHWEST,70,COOS,011,73
2007,COUNTY,OREGON,41,SOUTHWEST,70,CURRY,015,14
2007,COUNTY,OREGON,41,SOUTHWEST,70,DOUGLAS,019,917
2007,COUNTY,OREGON,41,SOUTHWEST,70,JACKSON,029,"3,661"
2007,COUNTY,OREGON,41,SOUTHWEST,70,JOSEPHINE,033,83
2007,COUNTY,PENNSYLVANIA,42,CENTRAL,50,BLAIR,013,57
2007,COUNTY,PENNSYLVANIA,42,CENTRAL,50,CAMBRIA,021,152
2007,COUNTY,PENNSYLVANIA,42,CENTRAL,50,CENTRE,027,212
2007,COUNTY,PENNSYLVANIA,42,CENTRAL,50,CLEARFIELD,033,237
2007,COUNTY,PENNSYLVANIA,42,CENTRAL,50,COLUMBIA,037, (D)
2007,COUNTY,PENNSYLVANIA,42,CENTRAL,50,DAUPHIN,043,180
2007,COUNTY,PENNSYLVANIA,42,CENTRAL,50,HUNTINGDON,061,111
2007,COUNTY,PENNSYLVANIA,42,CENTRAL,50,JUNIATA,067,132
2007,COUNTY,PENNSYLVANIA,42,CENTRAL,50,MIFFLIN,087, (D)
2007,COUNTY,PENNSYLVANIA,42,CENTRAL,50,MONTOUR,093,48
2007,COUNTY,PENNSYLVANIA,42,CENTRAL,50,NORTHUMBERLAND,097,644
2007,COUNTY,PENNSYLVANIA,42,CENTRAL,50,PERRY,099,177
2007,COUNTY,PENNSYLVANIA,42,CENTRAL,50,SNYDER,109,418
2007,COUNTY,PENNSYLVANIA,42,CENTRAL,50,UNION,119, (D)
2007,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,CARBON,025,234
2007,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,LEHIGH,077,402
2007,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,LUZERNE,079,85
2007,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,MONROE,089,163
2007,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,NORTHAMPTON,095,226
2007,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,PIKE,103,145
2007,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,SCHUYLKILL,107,460
2007,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,BRADFORD,015,389
2007,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,CAMERON,023, (D)
2007,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,CLINTON,035,125
2007,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,ELK,047, (D)
2007,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,LYCOMING,081,419
2007,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,MCKEAN,083,24
2007,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,POTTER,105,28
2007,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,SULLIVAN,113,14
2007,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,TIOGA,117,"2,193"
2007,COUNTY,PENNSYLVANIA,42,NORTHEASTERN,30,LACKAWANNA,069, (D)
2007,COUNTY,PENNSYLVANIA,42,NORTHEASTERN,30,SUSQUEHANNA,115,416
2007,COUNTY,PENNSYLVANIA,42,NORTHEASTERN,30,WAYNE,127,163
2007,COUNTY,PENNSYLVANIA,42,NORTHEASTERN,30,WYOMING,131,494
2007,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,CRAWFORD,039,491
2007,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,ERIE,049,584
2007,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,MERCER,085,707
2007,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,VENANGO,121,234
2007,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,WARREN,123,65
2007,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,ADAMS,001,"1,813"
2007,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,BEDFORD,009,241
2007,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,CUMBERLAND,041,"1,252"
2007,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,FRANKLIN,055,"1,601"
2007,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,FULTON,057,28
2007,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,YORK,133,"1,038"
2007,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,BERKS,011,"1,438"
2007,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,BUCKS,017,543
2007,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,CHESTER,029,496
2007,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,DELAWARE,045,164
2007,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,LANCASTER,071,720
2007,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,LEBANON,075,191
2007,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,MONTGOMERY,091,172
2007,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,PHILADELPHIA,101, (D)
2007,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,ALLEGHENY,003,811
2007,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,FAYETTE,051,210
2007,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,GREENE,059,142
2007,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,SOMERSET,111,289
2007,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,WASHINGTON,125,309
2007,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,WESTMORELAND,129,458
2007,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,ARMSTRONG,005,17
2007,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,BEAVER,007,299
2007,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,BUTLER,019,611
2007,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,CLARION,031,28
2007,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,INDIANA,063,85
2007,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,JEFFERSON,065,361
2007,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,LAWRENCE,073,384
2007,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,KENT,003,54
2007,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,005,20
2007,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,007,86
2007,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,009,259
2007,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,CALHOUN,017, (D)
2007,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,CLARENDON,027,17
2007,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,LEE,061, (D)
2007,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,LEXINGTON,063,232
2007,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,ORANGEBURG,075,10
2007,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,RICHLAND,079,52
2007,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,SUMTER,085, (D)
2007,COUNTY,SOUTH CAROLINA,45,EASTERN,30,CHESTERFIELD,025,5
2007,COUNTY,SOUTH CAROLINA,45,EASTERN,30,DARLINGTON,031,5
2007,COUNTY,SOUTH CAROLINA,45,EASTERN,30,FLORENCE,041,583
2007,COUNTY,SOUTH CAROLINA,45,EASTERN,30,GEORGETOWN,043,14
2007,COUNTY,SOUTH CAROLINA,45,EASTERN,30,HORRY,051,158
2007,COUNTY,SOUTH CAROLINA,45,EASTERN,30,MARION,067,9
2007,COUNTY,SOUTH CAROLINA,45,EASTERN,30,MARLBORO,069, (D)
2007,COUNTY,SOUTH CAROLINA,45,EASTERN,30,WILLIAMSBURG,089,12
2007,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,CHESTER,023,126
2007,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,FAIRFIELD,039,11
2007,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,KERSHAW,055,22
2007,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,LANCASTER,057,80
2007,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,YORK,091,140
2007,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,ANDERSON,007,199
2007,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,CHEROKEE,021,406
2007,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,GREENVILLE,045,200
2007,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,LAURENS,059,136
2007,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,OCONEE,073,244
2007,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,PICKENS,077,"1,014"
2007,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,SPARTANBURG,083,127
2007,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,UNION,087,15
2007,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BAMBERG,009,628
2007,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BARNWELL,011, (D)
2007,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BEAUFORT,013,25
2007,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BERKELEY,015,5
2007,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,CHARLESTON,019,43
2007,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,COLLETON,029, (D)
2007,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,DORCHESTER,035,78
2007,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,JASPER,053, (D)
2007,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,ABBEVILLE,001,7
2007,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,AIKEN,003,141
2007,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,GREENWOOD,047,28
2007,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,MCCORMICK,065,8
2007,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,NEWBERRY,071,59
2007,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,SALUDA,081,297
2007,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,AURORA,003, (D)
2007,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,BEADLE,005,"3,241"
2007,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,BRULE,015, (D)
2007,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,HAND,059,"10,300"
2007,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,JERAULD,073, (D)
2007,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,BROOKINGS,011, (D)
2007,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,DAVISON,035, (D)
2007,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,HANSON,061, (D)
2007,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,KINGSBURY,077,"6,707"
2007,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,LAKE,079, (D)
2007,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,MCCOOK,087, (D)
2007,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,MINER,097, (D)
2007,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,MINNEHAHA,099,"2,100"
2007,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,MOODY,101, (D)
2007,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,SANBORN,111, (D)
2007,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,BROWN,013, (D)
2007,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,CAMPBELL,021, (D)
2007,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,MCPHERSON,089, (D)
2007,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,SPINK,115, (D)
2007,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,WALWORTH,129,"20,470"
2007,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,CLARK,025, (D)
2007,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,CODINGTON,029, (D)
2007,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,DAY,037, (D)
2007,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,DEUEL,039,"4,366"
2007,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,GRANT,051, (D)
2007,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,HAMLIN,057, (D)
2007,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,MARSHALL,091, (D)
2007,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,ROBERTS,109, (D)
2007,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,BUTTE,019,"1,952"
2007,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,PERKINS,105, (D)
2007,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,GREGORY,053,"5,302"
2007,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,JONES,075,264
2007,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,MELLETTE,095, (D)
2007,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,TODD,121, (D)
2007,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,TRIPP,123,"12,832"
2007,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,BON HOMME,009, (D)
2007,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,CHARLES MIX,023,"11,432"
